USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
anitazha  6441  0.0  0.0  57704   112 ?        Ss   Mar29   0:00 ssh-agent
anitazha  7056  0.0  0.0  57704   100 ?        Ss   Mar29   0:00 ssh-agent
anitazha  7180  0.0  0.0  57704   112 ?        Ss   Mar29   0:00 ssh-agent
anitazha  7260  0.0  0.0 136304   604 ?        Ss   Mar29   0:03 SCREEN
anitazha  7269  0.0  0.0 106544  1252 pts/36   Ss+  Mar29   0:00 /bin/bash
azeyara   7436  0.0  0.0 9252280   36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6646 --log_dir=logs
azeyara   7460  0.0  0.0 9365992   36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6646 --log_dir=logs
ycp       7541  0.0  0.0  25416     8 ?        Ss   Mar01   0:01 SCREEN
ycp       7542  0.0  0.0   9648     8 pts/5    Ss+  Mar01   0:00 /bin/bash
ycp       7567  0.0  0.0   9648     8 pts/8    Ss+  Mar01   0:00 /bin/bash
azeyara   7583  0.0  0.0 9987828   36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6646 --log_dir=logs
azeyara   7593  0.0  0.0 10040076  36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6646 --log_dir=logs
anitazha  7648  0.0  0.0  57704   112 ?        Ss   Mar29   0:00 ssh-agent
azeyara   7689  0.0  0.0 10534872  36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6646 --log_dir=logs
ycp       8431  0.0  0.0 122132     8 ?        Ss   Mar04   0:00 SCREEN
ycp       8432  0.0  0.0 106520     8 pts/26   Ss+  Mar04   0:00 /bin/bash
ycp       8454  0.0  0.0 106520     8 pts/28   Ss   Mar04   0:00 /bin/bash
ycp       8497  0.0  0.0 142104     8 pts/28   S+   Mar04   0:01 vim parallelSort.cpp
tcz       9118  0.0  0.0 561176    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9003 --log_dir=logs
root      9233  0.0  0.0   4060   484 tty2     Ss+  Apr16   0:00 /sbin/mingetty /dev/tty2
root      9252  0.0  0.0 163036  1480 ?        Sl   Apr16   0:00 /usr/libexec/gdm-simple-slave --display-id /org/gnome/DisplayManager/Display1
root      9254  0.1  0.0 172104  5792 tty7     Ss+  Apr16  36:55 /usr/bin/Xorg :0 -br -verbose -audit 4 -auth /var/run/gdm/auth-for-gdm-Frb5nZ/database -nolisten tcp
gdm       9282  0.0  0.0  18144   400 ?        S    Apr16   0:00 /usr/bin/dbus-launch --exit-with-session
gdm       9283  0.0  0.0  19856   748 ?        Ss   Apr16   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
gdm       9284  0.0  0.0 265524  3176 ?        Ssl  Apr16   0:00 /usr/bin/gnome-session --autostart=/usr/share/gdm/autostart/LoginWindow/
gdm       9287  0.0  0.0 131724  1800 ?        S    Apr16   0:05 /usr/libexec/gconfd-2
gdm       9291  0.0  0.0 118420  2916 ?        S    Apr16   7:53 /usr/libexec/at-spi-registryd
gdm       9292  0.0  0.1 385328 24116 ?        Ssl  Apr16  11:42 /usr/libexec/gnome-settings-daemon --gconf-prefix=/apps/gdm/simple-greeter/settings-manager-plugins
gdm       9294  0.0  0.0 356456  1484 ?        Ssl  Apr16   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=12
gdm       9301  0.0  0.0 135100  1380 ?        S    Apr16   0:00 /usr/libexec/gvfsd
gdm       9302  0.0  0.0 301248  4228 ?        S    Apr16   9:56 metacity
gdm       9303  0.0  0.0 244404  2960 ?        S    Apr16   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
gdm       9305  0.1  0.0 408136  7424 ?        S    Apr16  33:11 /usr/libexec/gdm-simple-greeter
gdm       9306  0.0  0.0 269840  3612 ?        S    Apr16   0:17 gnome-power-manager
gdm       9316  0.0  0.0 427732  2728 ?        S<sl Apr16   0:00 /usr/bin/pulseaudio --start --log-target=syslog
root      9320  0.0  0.0 195176  1536 ?        S    Apr16   0:00 pam: gdm-password
ruoyul    9481  0.0  0.0 561192    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 40124 --log_dir=logs
ycp       9533  0.0  0.0  25152     8 ?        Ss   Feb28   0:00 SCREEN
ycp       9534  0.0  0.0   9648     8 pts/21   Ss+  Feb28   0:00 /bin/bash
ycp       9563  0.0  0.0   9648     8 pts/22   Ss+  Feb28   0:00 /bin/bash
dringwal  9707  0.0  0.0 121452  1140 ?        Ss   Apr25   0:23 SCREEN
dringwal  9708  0.0  0.0 108924  3932 pts/23   Ss+  Apr25   0:23 /bin/bash
ruoyul    9958  0.0  0.0  17068  1252 ?        S    Mar29   0:12 ./master --max_workers 4 --address=ghc35.ghc.andrew.cmu.edu:41212 --log_dir=logs ghc35.ghc.andrew.cmu.edu:40124
idl      10260  0.0  0.0 121592  1460 ?        Ss   12:10   0:00 SCREEN
idl      10261  0.0  0.0 106408  1812 pts/25   Ss   12:10   0:00 /bin/bash
idl      10295  0.0  0.0 137184  5360 pts/25   S+   12:10   0:00 /usr/bin/python ./verif.py -t traces/thread_unix.trace -p MESIF
idl      10296  1.6  0.0  11928  1332 pts/25   S+   12:10   2:28 ./cache -t traces/thread_unix.trace -p MESIF
ruoyul   10409  0.0  0.0 495652    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 50124 --log_dir=logs
root     10777  0.0  0.0 103232  4680 ?        Ss   12:13   0:00 sshd: mchoquet [priv]
root     10802  0.0  0.0 101140  4632 ?        Ss   12:13   0:00 sshd: mchoquet [priv]
mchoquet 10819  0.0  0.0 101272  2172 ?        S    12:13   0:01 sshd: mchoquet@pts/34
mchoquet 10821  0.0  0.0 111100  1988 pts/34   Ss   12:13   0:00 -csh
root     10909  0.0  0.0 101140  4632 ?        Ss   12:14   0:00 sshd: mchoquet [priv]
mchoquet 10925  0.0  0.0 101272  2200 ?        S    12:14   0:00 sshd: mchoquet@pts/42
mchoquet 10926  0.0  0.0 111112  1992 pts/42   Ss+  12:14   0:00 -csh
mchoquet 11079  0.0  0.0 103232  2224 ?        S    12:14   0:00 sshd: mchoquet@pts/43
mchoquet 11080  0.0  0.0 111112  1960 pts/43   Ss   12:14   0:00 -csh
root     11142  0.0  0.0  10852   640 ?        S<   Apr08   0:00 /sbin/udevd -d
root     11143  0.0  0.0  10852   592 ?        S<   Apr08   0:00 /sbin/udevd -d
mchoquet 11291  0.1  0.0  45728  5020 pts/34   S+   12:16   0:09 vim -p contracted_graph_par.cpp contracted_graph_par.h
ycp      11419  0.0  0.0  25336     8 ?        Ss   Mar02   0:02 SCREEN
ycp      11420  0.0  0.0   9548     8 pts/20   Ss   Mar02   0:00 /bin/bash
zhixians 14966  0.0  0.0 129340   392 pts/37   Ss   Mar06   0:00 -zsh
tcz      15024  0.0  0.0 419852    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9004 --log_dir=logs
zhixians 15121  0.0  0.0 210148   568 pts/37   S+   Mar06   0:00 vim src/main.cpp
mkamm    15239  0.0  0.0 616924    36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6699 --log_dir=logs
ycp      15498  0.0  0.0   9648     8 pts/2    Ss   Mar02   0:00 /bin/bash
mchoquet 15748  0.2  0.0  13400  1564 pts/43   S+   13:13   0:14 top
mkamm    16143  0.0  0.0 616928    36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 8008 --log_dir=logs
tcz      16299  0.0  0.0 563232    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9005 --log_dir=logs
ssosothi 16436  0.0  0.0 343996    36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 46666 --log_dir=logs
tcz      18064  0.0  0.0 486420    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9006 --log_dir=logs
root     18195  0.0  0.0 388192  1004 ?        Ssl  Mar20   0:32 automount --pid-file /var/run/autofs.pid
mkamm    18301  0.0  0.0 702952    36 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 8108 --log_dir=logs
tcz      18400  0.0  0.0 562196    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9007 --log_dir=logs
ycp      18466  0.0  0.0  45712    12 pts/20   S+   Mar02   0:00 vim MkAllShortestPaths.sml
ycp      18917  0.0  0.0   9200     8 pts/2    S+   Mar02   0:00 /bin/bash /afs/andrew/course/15/150/bin/smlnj
ycp      18918  0.0  0.0  15280    12 pts/2    S+   Mar02   0:00 /usr/bin/rlwrap /usr/local/bin/sml
ycp      18919  0.0  0.0  65200    12 pts/24   Ss+  Mar02   0:22 /usr/local/lib/sml/bin/.run/run.x86-linux @SMLcmdname=/usr/local/bin/sml @SMLload=/usr/local/lib/sml/bin/.heap/sml @SMLalloc=1024k
jyee1    19596  0.0  0.0  13752   988 ?        Ss   Apr29   0:51 tmux
jyee1    19597  0.0  0.0 131508  3504 pts/41   Ss+  Apr29   0:00 -zsh
ssosothi 19769  0.0  0.0  17092  1276 ?        S    Mar28   1:36 ./master --max_workers 4 --address=ghc35.ghc.andrew.cmu.edu:45418 --log_dir=logs ghc35.ghc.andrew.cmu.edu:46666
sguertin 20063  0.0  0.0  63096  1272 ?        Sl   Mar31   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
ppinkert 21740  0.0  0.0 420896    36 ?        S    Mar30   0:00 python2.7 ./scripts/nodemanager_local.py 6665 --log_dir=logs
root     22675  0.0  0.0 103232  4672 ?        Ss   14:05   0:00 sshd: shuaihan [priv]
shuaihan 22685  0.0  0.0 103232  2216 ?        S    14:05   0:00 sshd: shuaihan@pts/11
shuaihan 22686  0.0  0.0 111528  2360 pts/11   Ss   14:05   0:00 -csh
shuaihan 22791  0.0  0.0   9196  1240 pts/11   S+   14:06   0:00 sh c.sh
shuaihan 22792  0.0  0.0  14388  1648 pts/11   S+   14:06   0:00 Render -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene33 -rd /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene33/images -s 321 -e 330 -b 1 -pad 4 comebackv1_scene33.mb
shuaihan 22793  0.0  0.0  13572  1180 pts/11   S+   14:06   0:00 /bin/csh -f /usr/autodesk/maya2014-x64/bin/maya -batch -file comebackv1_scene33.mb -script /tmp/ASTMPGkujvS.mel -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene33
shuaihan 22813  383 14.7 4957724 1795308 pts/11 Sl+ 14:06 139:22 /usr/autodesk/maya2014-x64/bin/maya.bin -batch -file comebackv1_scene33.mb -script /tmp/ASTMPGkujvS.mel -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene33
postfix  23104  0.0  0.0  79952  3308 ?        S    14:11   0:00 pickup -l -t fifo -u
tcz      23657  0.0  0.0 486444    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9008 --log_dir=logs
ycp      23708  0.0  0.0  25284     8 ?        Ss   Feb28   0:00 SCREEN
ycp      23709  0.0  0.0   9648     8 pts/15   Ss+  Feb28   0:00 /bin/bash
ycp      23738  0.0  0.0   9648     8 pts/16   Ss+  Feb28   0:00 /bin/bash
ericwong 23847  0.0  0.0 121844  1756 ?        Ss   May06   0:00 SCREEN
ericwong 23848  0.0  0.0 107420  2904 pts/44   Ss+  May06   0:00 /bin/bash
ycp      23865  0.0  0.0  25416     8 ?        Ss   Mar01   0:01 SCREEN
ycp      23866  0.0  0.0   9784     8 pts/29   Ss+  Mar01   0:00 /bin/bash
ericwong 23883  0.0  0.0 107420  2892 pts/45   Ss+  May06   0:00 /bin/bash
ycp      23891  0.0  0.0   9648     8 pts/30   Ss   Mar01   0:00 /bin/bash
zhixians 23972  0.0  0.0  15512   484 ?        Ss   Mar06   2:12 tmux -2
zhixians 23973  0.0  0.0 130496   320 pts/38   Ss+  Mar06   0:01 -zsh
tcz      24276  0.0  0.0 540704  1016 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9009 --log_dir=logs
sallyg   24418  0.0  0.0 388560    36 ?        S    Mar23   0:00 python2.7 ./scripts/nodemanager_local.py 6666 --log_dir=logs
tcz      24827  0.0  0.0 693292  1016 ?        Sl   Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9010 --log_dir=logs
tcz      24870  0.0  0.0 486440    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9010 --log_dir=logs
ycp      24942  0.0  0.0 121868     8 ?        Ss   Mar02   0:00 SCREEN
ycp      24944  0.0  0.0 106520     8 pts/31   Ss+  Mar02   0:00 /bin/bash
ycp      24974  0.0  0.0 106412     8 pts/32   Ss   Mar02   0:00 /bin/bash
ycp      24998  0.0  0.0 106064     8 pts/32   S+   Mar02   0:00 /bin/bash /afs/andrew/course/15/150/bin/smlnj
ycp      24999  0.0  0.0 112144     8 pts/32   S+   Mar02   0:00 /usr/bin/rlwrap /usr/local/bin/sml
ycp      25000  0.0  0.0  55920     8 pts/33   Ss+  Mar02   0:00 /usr/local/lib/sml/bin/.run/run.x86-linux @SMLcmdname=/usr/local/bin/sml @SMLload=/usr/local/lib/sml/bin/.heap/sml @SMLalloc=1024k
root     25192  0.0  0.0      0     0 ?        S    14:39   0:00 [flush-afs]
ycp      25594  0.0  0.0  25152     8 ?        Ss   Mar01   0:00 SCREEN
ycp      25595  0.0  0.0   9548     8 pts/12   Ss+  Mar01   0:00 /bin/bash
ycp      25620  0.0  0.0   9648     8 pts/19   Ss   Mar01   0:00 /bin/bash
ycp      25673  0.0  0.0  44900     8 pts/19   S+   Mar01   0:00 vim parallelSort.cpp
root     25695  0.0  0.0 100904   588 ?        S    14:41   0:00 sleep 60
root     25861  0.0  0.0 101140  4636 ?        Ss   14:42   0:00 sshd: tdecker [priv]
tdecker  25871  0.0  0.0 101140  2096 ?        S    14:42   0:00 sshd: tdecker@notty
tdecker  25872  1.5  0.0 110764  1436 ?        Ss   14:42   0:00 csh -c sh getData.sh
tdecker  25888  0.0  0.0 106060  1332 ?        S    14:42   0:00 sh getData.sh
tdecker  25893  0.0  0.0 108340  1136 ?        R    14:42   0:00 ps aux
tcz      27604  0.0  0.0 496692    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9000 --log_dir=logs
root     28373  0.0  0.0  55716  2052 ?        Sl   Feb28   6:00 /usr/libexec/udisks-daemon
root     28374  0.0  0.0  45096   200 ?        S    Feb28  26:38 udisks-daemon: polling /dev/sr0 /dev/sr1
bohanl   28594  0.0  0.0 794008     8 ?        Sl   Feb28   0:00 /usr/libexec/e-calendar-factory
mkamm    29867  0.0  0.0  21764  3332 ?        T    May05   0:24 ls --color=auto
ycp      29964  0.0  0.0  44900     8 pts/30   S+   Mar01   0:00 vim parallelSort.cpp
acsingh  30228  0.0  0.1 106180 23592 ?        S    Apr22   1:58 /usr/bin/Xvnc :1001 -desktop ghc35.ghc.andrew.cmu.edu:1001 (acsingh) -auth /afs/andrew.cmu.edu/usr15/acsingh/.Xauthority -geometry 1024x768 -rfbwait 30000 -rfbauth /afs/andrew.cmu.edu/usr15/acsingh/.vnc/passwd -rfbport 6901 -fp catalogue:/etc/X11/fontpath.d -pn
acsingh  30240  0.0  0.0  12672   652 ?        S    Apr22   0:00 /usr/bin/ck-xinit-session /usr/bin/ssh-agent /etc/X11/xinit/Xclients
acsingh  30242  0.0  0.0  47792  1356 ?        S    Apr22   0:00 vncconfig -iconic
acsingh  30270  0.0  0.0  18144   472 ?        S    Apr22   0:00 dbus-launch --sh-syntax --exit-with-session
acsingh  30272  0.0  0.0  20272  1168 ?        Ss   Apr22   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
acsingh  30333  0.0  0.0 193748  2604 ?        Sl   Apr22   0:00 /usr/libexec/kamsg
acsingh  30334  0.0  0.0 185932  1712 ?        Sl   Apr22   0:42 /usr/libexec/KeyAccess
acsingh  30380  0.0  0.0 152416  3312 ?        Sl   Apr22   0:00 /usr/bin/gnome-session
acsingh  30381  0.0  0.0  57704   128 ?        Ss   Apr22   0:02 /usr/bin/ssh-agent /etc/X11/xinit/Xclients
acsingh  30391  0.0  0.0  35000  4448 ?        S    Apr22   0:07 /usr/libexec/gconfd-2
acsingh  30401  0.0  0.0 423580 12040 ?        Ssl  Apr22   0:43 /usr/libexec/gnome-settings-daemon
acsingh  30402  0.0  0.0 192792  3316 ?        Ss   Apr22   0:00 seahorse-daemon
acsingh  30404  0.0  0.0 231328  1504 ?        Sl   Apr22   0:00 gnome-keyring-daemon --start
acsingh  30417  0.0  0.0  38508  1428 ?        S    Apr22   0:00 /usr/libexec/gvfsd
acsingh  30441  0.0  0.0 190676  6344 ?        S    Apr22   0:01 metacity
acsingh  30444  0.0  0.0 248164  6404 ?        S    Apr22   0:00 gnome-panel
acsingh  30446  0.0  0.0 272168  1360 ?        S<sl Apr22   0:00 /usr/bin/pulseaudio --start --log-target=syslog
acsingh  30447  0.0  0.0  93328  1600 ?        S    Apr22   0:00 /usr/libexec/pulse/gconf-helper
acsingh  30448  0.0  0.0 997288 10792 ?        S    Apr22  14:56 nautilus
acsingh  30451  0.0  0.0 466628  1696 ?        Ssl  Apr22   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=18
acsingh  30458  0.0  0.0 207324  6980 ?        S    Apr22   0:02 /usr/libexec/wnck-applet --oaf-activate-iid=OAFIID:GNOME_Wncklet_Factory --oaf-ior-fd=18
acsingh  30460  0.0  0.0 234444  4380 ?        S    Apr22   0:00 /usr/libexec/trashapplet --oaf-activate-iid=OAFIID:GNOME_Panel_TrashApplet_Factory --oaf-ior-fd=24
acsingh  30461  0.0  0.0 129280  3360 ?        S    Apr22   0:00 rhsm-icon
acsingh  30466  0.0  0.0 154732  3728 ?        S    Apr22   0:01 /usr/libexec/gdu-notification-daemon
acsingh  30473  0.0  0.0 181064  3696 ?        S    Apr22   0:00 abrt-applet
acsingh  30477  0.0  0.0  45456  1732 ?        S    Apr22   0:00 /usr/libexec/gvfsd-trash --spawner :1.8 /org/gtk/gvfs/exec_spaw/0
acsingh  30479  0.0  0.0 156984  3488 ?        S    Apr22   0:05 gnome-power-manager
acsingh  30485  0.0  0.0 199280  5420 ?        S    Apr22   0:00 /usr/libexec/notification-daemon
acsingh  30490  0.0  0.0 179776  3840 ?        S    Apr22   0:00 bluetooth-applet
acsingh  30492  0.0  0.0 129048  2596 ?        S    Apr22   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
acsingh  30496  0.0  0.0 287392  4076 ?        S    Apr22   0:00 gnome-volume-control-applet
acsingh  30500  0.0  0.0 113192  2116 ?        S    Apr22   0:00 /usr/libexec/im-settings-daemon
acsingh  30503  0.0  0.0 339380  5860 ?        Sl   Apr22   0:01 /usr/libexec/evolution/2.32/evolution-alarm-notify
acsingh  30504  0.0  0.0 163228  1304 ?        Ss   Apr22   0:00 gnome-screensaver
acsingh  30663  0.0  0.0  39004  1800 ?        S    Apr22   0:00 /usr/libexec/gconf-im-settings-daemon
acsingh  30665  0.0  0.0  47700  2432 ?        S    Apr22   0:02 /usr/libexec/gvfs-gdu-volume-monitor
acsingh  30669  0.0  0.0 762668  4452 ?        Sl   Apr22   0:00 /usr/libexec/e-calendar-factory
acsingh  30671  0.0  0.0 135620  1432 ?        Sl   Apr22   0:25 /usr/libexec/gvfs-afc-volume-monitor
acsingh  30674  0.0  0.0  54080  1580 ?        S    Apr22   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
acsingh  30685  0.0  0.0  38692  1464 ?        S    Apr22   0:00 /usr/libexec/gvfsd-burn --spawner :1.8 /org/gtk/gvfs/exec_spaw/1
acsingh  30779  0.0  0.0  38308  1324 ?        S    Apr22   0:00 /usr/libexec/gvfsd-metadata
acsingh  30808  0.0  0.0 395108  9320 ?        S    Apr22   0:16 /usr/libexec/clock-applet --oaf-activate-iid=OAFIID:GNOME_ClockApplet_Factory --oaf-ior-fd=22
wentaol  31240  0.0  0.0 106776     8 ?        Ss   Feb26   0:00 -bash
root     31388  0.0  0.0 106660  1148 ?        S    Apr08   0:58 /bin/bash /usr/sbin/ksmtuned
tcz      32508  0.0  0.0 495660    36 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 9001 --log_dir=logs
