USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         1  0.0  0.0  21448   692 ?        Ss   Mar28   0:06 /sbin/init
hadoop    3513  2.2  4.2 7667120 522044 ?      SNl  Mar28 1288:47 /usr/lib/jvm/java/bin/java -Dproc_datanode -Xmx2000m -server -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote -Dhadoop.log.dir=/var/local/hadoop/logs -Dhadoop.log.file=hadoop-hadoop-datanode-ghc37.ghc.andrew.cmu.edu.log -Dhadoop.home.dir=/usr/local/hadoop-1.0.1/libexec/.. -Dhadoop.id.str=hadoop -Dhadoop.root.logger=INFO,DRFA -Dhadoop.security.logger=INFO,NullAppender -Djava.library.path=/usr/local/hadoop-1.0.1/libexec/../lib/native/Linux-amd64-64 -Dhadoop.policy.file=hadoop-policy.xml -classpath /usr/local/hadoop-1.0.1/libexec/../conf:/usr/lib/jvm/java/lib/tools.jar:/usr/local/hadoop-1.0.1/libexec/..:/usr/local/hadoop-1.0.1/libexec/../hadoop-core-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/asm-3.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjrt-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjtools-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-1.7.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-core-1.8.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-cli-1.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-codec-1.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-collections-3.2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-configuration-1.6.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-daemon-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-digester-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-el-1.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-httpclient-3.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-lang-2.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-1.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-api-1.0.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-math-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-net-1.4.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/core-3.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-capacity-scheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-fairscheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-thriftfs-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hsqldb-1.8.0.10.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-core-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-mapper-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-compiler-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-runtime-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jdeb-0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-core-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-json-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-server-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jets3t-0.6.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-util-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsch-0.1.42.jar:/usr/local/hadoop-1.0.1/libexec/../lib/junit-4.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/kfs-0.2.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/log4j-1.2.15.jar:/usr/local/hadoop-1.0.1/libexec/../lib/mockito-all-1.8.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/oro-2.0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/servlet-api-2.5-20081211.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-api-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-log4j12-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/xmlenc-0.52.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-api-2.1.jar org.apache.hadoop.hdfs.server.datanode.DataNode
root      3772  0.0  0.0  56008  2192 ?        Sl   Mar28   3:19 /usr/libexec/udisks-daemon
root      3773  0.0  0.0  45032   200 ?        S    Mar28  13:19 udisks-daemon: polling /dev/sr0 /dev/sr1
rkoganti  3860  0.0  0.0 420888     4 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6657 --log_dir=logs
devs      3936  0.0  0.0 999356  2108 ?        S    Mar30   0:00 python2.7 ./scripts/nodemanager_local.py 1354 --log_dir=logs
hadoop    4118  0.0  1.3 8518076 164496 ?      SNl  Mar28  45:20 /usr/lib/jvm/java/bin/java -Dproc_tasktracker -Xmx2000m -Dhadoop.log.dir=/var/local/hadoop/logs -Dhadoop.log.file=hadoop-hadoop-tasktracker-ghc37.ghc.andrew.cmu.edu.log -Dhadoop.home.dir=/usr/local/hadoop-1.0.1/libexec/.. -Dhadoop.id.str=hadoop -Dhadoop.root.logger=INFO,DRFA -Dhadoop.security.logger=INFO,NullAppender -Djava.library.path=/usr/local/hadoop-1.0.1/libexec/../lib/native/Linux-amd64-64 -Dhadoop.policy.file=hadoop-policy.xml -classpath /usr/local/hadoop-1.0.1/libexec/../conf:/usr/lib/jvm/java/lib/tools.jar:/usr/local/hadoop-1.0.1/libexec/..:/usr/local/hadoop-1.0.1/libexec/../hadoop-core-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/asm-3.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjrt-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjtools-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-1.7.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-core-1.8.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-cli-1.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-codec-1.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-collections-3.2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-configuration-1.6.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-daemon-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-digester-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-el-1.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-httpclient-3.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-lang-2.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-1.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-api-1.0.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-math-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-net-1.4.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/core-3.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-capacity-scheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-fairscheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-thriftfs-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hsqldb-1.8.0.10.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-core-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-mapper-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-compiler-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-runtime-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jdeb-0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-core-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-json-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-server-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jets3t-0.6.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-util-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsch-0.1.42.jar:/usr/local/hadoop-1.0.1/libexec/../lib/junit-4.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/kfs-0.2.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/log4j-1.2.15.jar:/usr/local/hadoop-1.0.1/libexec/../lib/mockito-all-1.8.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/oro-2.0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/servlet-api-2.5-20081211.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-api-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-log4j12-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/xmlenc-0.52.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-api-2.1.jar org.apache.hadoop.mapred.TaskTracker
cdw1      4628  0.0  0.0 859536     8 ?        Sl   Apr23   0:00 /usr/libexec/e-calendar-factory
root      5647  0.0  0.0 101168  4644 ?        Ss   14:02   0:00 sshd: shuaihan [priv]
shuaihan  5663  0.0  0.0 101168  2152 ?        S    14:02   0:00 sshd: shuaihan@pts/2
shuaihan  5664  0.0  0.0 111528  2364 pts/2    Ss+  14:02   0:00 -csh
rkoganti  6232  0.0  0.0 344072     4 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6653 --log_dir=logs
bwachowi  6658  0.0  0.0 794000 11744 ?        Sl   May03   0:00 /usr/libexec/e-calendar-factory
esl1      6686  0.0  0.0  63144     8 ?        Sl   Apr18   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
root      8496  0.0  0.0   4060   568 tty6     Ss+  May01   0:00 /sbin/mingetty /dev/tty6
ccolombo  8688  0.0  0.0 859540     8 ?        Sl   Apr16   0:00 /usr/libexec/e-calendar-factory
postfix   9016  0.0  0.0  79980  3304 ?        S    14:30   0:00 pickup -l -t fifo -u
acsingh   9191  0.0  0.0  14012     8 ?        S    Apr24   0:00 csh -c cd ~/private/15-780/project ; setenv DISPLAY localhost:1001 ; java -jar simulationLog.jar 20140424-032420_log_results.txt >& /dev/null &
acsingh   9192  0.0  0.6 7429856 73336 ?       Sl   Apr24  14:57 java -jar simulationLog.jar 20140424-032420_log_results.txt
mduque    9510  0.0  0.0 859540     8 ?        Sl   Apr20   0:00 /usr/libexec/e-calendar-factory
jgbush    9928  0.0  0.0 925068     8 ?        Sl   Apr08   0:00 /usr/libexec/e-calendar-factory
root     10664  0.0  0.0 105296  4756 ?        Ss   14:39   0:00 sshd: dcumming [priv]
sjindel  10672  0.0  0.0 728460     8 ?        Sl   Apr06   0:00 /usr/libexec/e-calendar-factory
dcumming 10695  0.0  0.0 105296  2248 ?        S    14:39   0:00 sshd: dcumming@pts/6
dcumming 10696  0.0  0.0 107136  2520 pts/6    Ss+  14:39   0:00 -bash
cdw1     10895  0.0  0.0 925072     8 ?        Sl   Apr18   0:00 /usr/libexec/e-calendar-factory
root     11570  0.0  0.0      0     0 ?        S    14:41   0:00 [flush-afs]
root     11685  0.0  0.0 100904   592 ?        S    14:41   0:00 sleep 60
root     11855  0.1  0.0 101168  4648 ?        Ss   14:42   0:00 sshd: tdecker [priv]
tdecker  11882  0.0  0.0 101168  2100 ?        S    14:42   0:00 sshd: tdecker@notty
tdecker  11883  0.0  0.0 110764  1428 ?        Ss   14:42   0:00 csh -c sh getData.sh
tdecker  11899  0.0  0.0 106060  1328 ?        S    14:42   0:00 sh getData.sh
tdecker  11904  0.0  0.0 108392  1132 ?        R    14:42   0:00 ps aux
root     11971  0.0  0.0  11192   696 ?        S<   Apr14   0:00 /sbin/udevd -d
root     11972  0.0  0.0  11192   612 ?        S<   Apr14   0:00 /sbin/udevd -d
nscd     12021  0.0  0.0 1105384 1352 ?        Ssl  Apr14   0:42 /usr/sbin/nscd
root     12077  0.0  0.0   4060     8 tty2     Ss+  Apr28   0:00 /sbin/mingetty /dev/tty2
ruoyul   12142  0.0  0.0 496680     4 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 60124 --log_dir=logs
cdw1     12264  0.0  0.0 859536     8 ?        Sl   Apr17   0:00 /usr/libexec/e-calendar-factory
jcolmar  12614  0.0  0.0 794004 11996 ?        Sl   08:40   0:00 /usr/libexec/e-calendar-factory
root     13512  0.0  0.0  64772   312 ?        Ss   Apr09   0:05 /usr/sbin/sshd
root     13760  0.0  0.0 163120  3812 ?        Sl   08:54   0:00 /usr/libexec/gdm-simple-slave --display-id /org/gnome/DisplayManager/Display2
root     13762  0.0  0.3 172196 43304 tty7     Ss+  08:54   0:02 /usr/bin/Xorg :1 -br -verbose -audit 4 -auth /var/run/gdm/auth-for-gdm-0W4qoz/database -nolisten tcp
gdm      13786  0.0  0.0  18200   792 ?        S    08:55   0:00 /usr/bin/dbus-launch --exit-with-session
gdm      13787  0.0  0.0  19912   932 ?        Ss   08:55   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
gdm      13788  0.0  0.0 266348  9648 ?        Ssl  08:55   0:00 /usr/bin/gnome-session --autostart=/usr/share/gdm/autostart/LoginWindow/
gdm      13791  0.0  0.0 131780  5912 ?        S    08:55   0:00 /usr/libexec/gconfd-2
gdm      13796  0.0  0.0 118476  5900 ?        S    08:55   0:00 /usr/libexec/at-spi-registryd
gdm      13800  0.0  0.1 365968 13904 ?        Ssl  08:55   0:15 /usr/libexec/gnome-settings-daemon --gconf-prefix=/apps/gdm/simple-greeter/settings-manager-plugins
gdm      13802  0.0  0.0 356576  3632 ?        Ssl  08:55   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=12
gdm      13810  0.0  0.0 135100  2184 ?        S    08:55   0:00 /usr/libexec/gvfsd
gdm      13811  0.0  0.0 466548 12164 ?        Sl   08:55   0:00 metacity
gdm      13813  0.0  0.0 244464  8096 ?        S    08:55   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
gdm      13814  0.0  0.0 269892  9468 ?        S    08:55   0:00 gnome-power-manager
gdm      13815  0.0  0.1 430248 20288 ?        S    08:55   0:00 /usr/libexec/gdm-simple-greeter
gdm      13825  0.0  0.0 427872  4620 ?        S<sl 08:55   0:00 /usr/bin/pulseaudio --start --log-target=syslog
dsisson  14532  0.0  0.0 859536     8 ?        Sl   Mar29   0:00 /usr/libexec/e-calendar-factory
cdw1     17726  0.0  0.0 925072     8 ?        Sl   Apr17   0:00 /usr/libexec/e-calendar-factory
okahn    17866  0.0  0.0  63144     8 ?        Sl   Apr07   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
dsisson  17937 99.9  0.0   3916    12 ?        R    Mar29 55675:23 ./myspin1 15
dsisson  18076 99.9  0.0   3916    12 ?        R    Mar29 55671:27 ./myspin1 16
cdw1     20456  0.0  0.0 925072     8 ?        Sl   Apr13   0:00 /usr/libexec/e-calendar-factory
rvalle   20970  0.0  0.0 925248     8 ?        Sl   Apr16   0:00 /usr/libexec/e-calendar-factory
mjsulliv 22983  0.0  0.0 859536     8 ?        Sl   Apr18   0:00 /usr/libexec/e-calendar-factory
mofarrel 23192  0.0  0.0 112628  1572 pts/8    S+   Apr30   0:50 find /afs/cs.cmu.edu/academic/class/ -name opencv
hongchad 23442  0.0  0.0  63144     8 ?        Sl   Mar29   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
root     23847  0.0  0.0 195176  3096 ?        S    12:16   0:00 pam: gdm-password
cdw1     24012  0.0  0.0  63144  2760 ?        Sl   May02   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
mduque   24136  0.0  0.1 859540 14056 ?        Sl   May05   0:00 /usr/libexec/e-calendar-factory
dkirby   24152  0.0  0.0 859540    48 ?        Sl   Apr25   0:00 /usr/libexec/e-calendar-factory
dcumming 24230  0.0  0.0 562212     4 ?        S    Mar29   0:00 python2.7 ./scripts/nodemanager_local.py 6659 --log_dir=logs
zkieda   24986  0.0  0.0 859540     8 ?        Sl   Apr18   0:00 /usr/libexec/e-calendar-factory
ashresth 26193  0.0  0.0 728468  9952 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
aabitbol 26612  0.0  0.0 859540     8 ?        Sl   Apr18   0:00 /usr/libexec/e-calendar-factory
eforney  26681  0.0  0.0 925072     8 ?        Sl   Mar30   0:00 /usr/libexec/e-calendar-factory
rkoganti 28761  0.0  0.0 420884     4 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6654 --log_dir=logs
rkoganti 28763  0.0  0.0 496664     4 ?        S    Mar28   0:00 python2.7 ./scripts/nodemanager_local.py 6654 --log_dir=logs
mofarrel 29737  0.0  0.0 127508  7192 ?        Ss   Apr28   0:04 SCREEN -S myscreen -s bash
mofarrel 29738  0.0  0.0 115920  6880 pts/8    Ss   Apr28   0:07 bash
sjindel  30397  0.0  0.0  63144     8 ?        Sl   Apr16   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
sjindel  30425  0.0  0.0  19780     8 ?        Ss   Apr16   0:00 /bin/dbus-daemon --fork --print-pid 4 --print-address 6 --session
mduque   30842  0.0  0.0 925072     8 ?        Sl   Apr21   0:00 /usr/libexec/e-calendar-factory
mserrano 30913  0.0  0.0  63144     8 ?        Sl   Apr23   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
aslu     31218  0.0  0.0 859540     8 ?        Sl   Apr18   0:00 /usr/libexec/e-calendar-factory
eforney  32276  0.0  0.0 728464     8 ?        Sl   Mar30   0:00 /usr/libexec/e-calendar-factory
