USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         1  0.0  0.0  21448  1172 ?        Ss   Feb25   0:11 /sbin/init
acsingh  13863  0.0  0.0  34996  4856 ?        S    Apr22   0:07 /usr/libexec/gconfd-2
acsingh  13880  0.0  0.0 476144 11832 ?        Ssl  Apr22   0:48 /usr/libexec/gnome-settings-daemon
acsingh  13881  0.0  0.0 231324  2348 ?        Sl   Apr22   0:00 gnome-keyring-daemon --start
acsingh  13902  0.0  0.0 192784  5804 ?        Ss   Apr22   0:00 seahorse-daemon
acsingh  13911  0.0  0.0  38504  1880 ?        S    Apr22   0:00 /usr/libexec/gvfsd
acsingh  13932  0.0  0.0 190688  8072 ?        S    Apr22   0:00 metacity
acsingh  13934  0.0  0.0 248104 10664 ?        S    Apr22   0:00 gnome-panel
acsingh  13940  0.0  0.1 997276 17272 ?        S    Apr22  15:07 nautilus
acsingh  13942  0.0  0.0 466628  2776 ?        Ssl  Apr22   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=18
acsingh  13968  0.0  0.0 179792  6460 ?        S    Apr22   0:00 bluetooth-applet
acsingh  13980  0.0  0.0 438956  8556 ?        S    Apr22   0:00 gnome-volume-control-applet
acsingh  13985  0.0  0.0 207336  9408 ?        S    Apr22   0:01 /usr/libexec/wnck-applet --oaf-activate-iid=OAFIID:GNOME_Wncklet_Factory --oaf-ior-fd=18
acsingh  13987  0.0  0.0 234440  7924 ?        S    Apr22   0:00 /usr/libexec/trashapplet --oaf-activate-iid=OAFIID:GNOME_Panel_TrashApplet_Factory --oaf-ior-fd=24
acsingh  13998  0.0  0.0  45316  2432 ?        S    Apr22   0:00 /usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
acsingh  14001  0.0  0.0 113188  3852 ?        S    Apr22   0:00 /usr/libexec/im-settings-daemon
acsingh  14011  0.0  0.0 266008  2152 ?        Ssl  Apr22   0:00 /usr/bin/pulseaudio --start --log-target=syslog
acsingh  14029  0.0  0.0 339380  9336 ?        Sl   Apr22   0:01 /usr/libexec/evolution/2.32/evolution-alarm-notify
acsingh  14090  0.0  0.0 163224  1768 ?        Ss   Apr22   0:00 gnome-screensaver
acsingh  14135  0.0  0.0  93324  2696 ?        S    Apr22   0:00 /usr/libexec/pulse/gconf-helper
acsingh  14172  0.0  0.0  39004  2224 ?        S    Apr22   0:00 /usr/libexec/gconf-im-settings-daemon
acsingh  14178  0.0  0.0  47636  3064 ?        S    Apr22   0:02 /usr/libexec/gvfs-gdu-volume-monitor
acsingh  14182  0.0  0.0 135620  2140 ?        Sl   Apr22   0:26 /usr/libexec/gvfs-afc-volume-monitor
acsingh  14185  0.0  0.0 762664 11936 ?        Sl   Apr22   0:00 /usr/libexec/e-calendar-factory
acsingh  14202  0.0  0.0  54080  1864 ?        S    Apr22   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
acsingh  14219  0.0  0.0  38692  1888 ?        S    Apr22   0:00 /usr/libexec/gvfsd-burn --spawner :1.7 /org/gtk/gvfs/exec_spaw/1
acsingh  14241  0.0  0.0  38304  1696 ?        S    Apr22   0:00 /usr/libexec/gvfsd-metadata
acsingh  14245  0.0  0.1 395004 14808 ?        S    Apr22   0:18 /usr/libexec/clock-applet --oaf-activate-iid=OAFIID:GNOME_ClockApplet_Factory --oaf-ior-fd=22
root     16837  0.0  0.0 106660  1160 ?        S    Apr08   0:57 /bin/bash /usr/sbin/ksmtuned
ycp      17647  0.0  0.0 122248   464 ?        Ss   Mar04   0:00 SCREEN
ycp      17648  0.0  0.0 106520  1212 pts/4    Ss+  Mar04   0:00 /bin/bash
ycp      17670  0.0  0.0 106520  1228 pts/5    Ss+  Mar04   0:00 /bin/bash
root     19491  0.0  0.0 388196  1000 ?        Ssl  Apr08   0:20 automount --pid-file /var/run/autofs.pid
esteuer  21478  0.0  0.1 925136 16304 ?        Sl   May01   0:00 /usr/libexec/e-calendar-factory
root     22193  0.0  0.0 163036  3736 ?        Sl   May01   0:00 /usr/libexec/gdm-simple-slave --display-id /org/gnome/DisplayManager/Display1
root     22195  0.0  0.3 172116 42676 tty8     Ss+  May01   6:35 /usr/bin/Xorg :0 -br -verbose -audit 4 -auth /var/run/gdm/auth-for-gdm-NkJzgU/database -nolisten tcp
gdm      22231  0.0  0.0  18144   800 ?        S    May01   0:00 /usr/bin/dbus-launch --exit-with-session
gdm      22232  0.0  0.0  19856   932 ?        Ss   May01   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
gdm      22233  0.0  0.0 265532  8900 ?        Ssl  May01   0:00 /usr/bin/gnome-session --autostart=/usr/share/gdm/autostart/LoginWindow/
gdm      22236  0.0  0.0 131724  5904 ?        S    May01   0:01 /usr/libexec/gconfd-2
gdm      22240  0.0  0.0 118420  5912 ?        S    May01   0:22 /usr/libexec/at-spi-registryd
gdm      22241  0.0  0.2 383924 31732 ?        Ssl  May01   4:18 /usr/libexec/gnome-settings-daemon --gconf-prefix=/apps/gdm/simple-greeter/settings-manager-plugins
gdm      22243  0.0  0.0 356456  3600 ?        Ssl  May01   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=12
gdm      22250  0.0  0.0 135100  2188 ?        S    May01   0:00 /usr/libexec/gvfsd
gdm      22251  0.0  0.0 301256 10592 ?        S    May01   0:21 metacity
gdm      22252  0.0  0.0 244408  8100 ?        S    May01   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
gdm      22254  0.0  0.1 408144 17472 ?        S    May01   1:21 /usr/libexec/gdm-simple-greeter
gdm      22255  0.0  0.0 269836  9412 ?        S    May01   0:06 gnome-power-manager
gdm      22265  0.0  0.0 427732  4468 ?        S<sl May01   0:00 /usr/bin/pulseaudio --start --log-target=syslog
root     22270  0.0  0.0 195176  3088 ?        S    May01   0:00 pam: gdm-password
esteuer  23305  0.0  0.1 859600 12228 ?        Sl   Apr30   0:00 /usr/libexec/e-calendar-factory
postfix  29784  0.0  0.0  79952  3300 ?        S    13:03   0:00 pickup -l -t fifo -u
root     32716  0.0  0.0  11060   528 ?        S<   Apr09   0:00 /sbin/udevd -d
root     32729  0.0  0.0  11060   536 ?        S<   Apr09   0:00 /sbin/udevd -d
