USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         1  0.0  0.0  21448  1468 ?        Ss   May02   0:02 /sbin/init
eforney   3556  0.0  0.1 448588 13720 ?        Sl   13:37   0:00 metacity
eforney   3559  0.0  0.0 450552  5100 ?        S<sl 13:37   0:00 /usr/bin/pulseaudio --start --log-target=syslog
eforney   3563  0.0  0.2 364016 27288 ?        S    13:37   0:01 gnome-panel
eforney   3566  0.0  0.1 1101436 21504 ?       S    13:37   0:01 nautilus
eforney   3568  0.0  0.0 144412  3228 ?        S    13:37   0:00 /usr/libexec/gvfs-gdu-volume-monitor
eforney   3572  0.0  0.0 331156 11300 ?        S    13:37   0:00 nm-applet --sm-disable
eforney   3573  0.0  0.0 436068 11668 ?        Sl   13:37   0:00 /usr/libexec/evolution/2.32/evolution-alarm-notify
eforney   3578  0.0  0.0 232424  2592 ?        Sl   13:37   0:00 /usr/libexec/gvfs-afc-volume-monitor
eforney   3581  0.0  0.0 150944  2552 ?        S    13:37   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
root      3583  0.0  0.0  44964   504 ?        Ss   May02   0:00 /usr/sbin/wpa_supplicant -c /etc/wpa_supplicant/wpa_supplicant.conf -B -u -f /var/log/wpa_supplicant.log -P /var/run/wpa_supplicant.pid
eforney   3613  0.0  0.0 113280  4788 ?        S    13:37   0:00 /usr/libexec/im-settings-daemon
eforney   3616  0.0  0.0 226056  6872 ?        S    13:37   0:00 rhsm-icon
eforney   3650  0.0  0.0 253756  7752 ?        S    13:37   0:00 gnome-power-manager
eforney   3662  0.0  0.0  93416  3388 ?        S    13:37   0:00 /usr/libexec/pulse/gconf-helper
eforney   3663  0.0  0.0 225852  6260 ?        S    13:37   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
eforney   3664  0.0  0.1 379268 12260 ?        S    13:37   0:00 gnome-volume-control-applet
eforney   3665  0.0  0.0 272844  8192 ?        S    13:37   0:00 abrt-applet
eforney   3666  0.0  0.0 271560  8812 ?        S    13:37   0:00 bluetooth-applet
eforney   3667  0.0  0.0 251508  7340 ?        S    13:37   0:00 /usr/libexec/gdu-notification-daemon
root      3678  0.0  0.0  55656  3344 ?        Sl   May02   0:30 /usr/libexec/udisks-daemon
root      3679  0.0  0.0  45032   696 ?        S    May02   2:08 udisks-daemon: polling /dev/sr0 /dev/sr1
eforney   3758  0.0  0.0 290872 11504 ?        S    13:37   0:00 /usr/libexec/notification-daemon
eforney   3797  0.0  0.0  39092  2636 ?        S    13:37   0:00 /usr/libexec/gconf-im-settings-daemon
eforney   3800  0.0  0.0 497992  5864 ?        Ssl  13:37   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=20
eforney   3807  0.0  0.1 493292 18196 ?        S    13:37   0:03 /usr/libexec/clock-applet --oaf-activate-iid=OAFIID:GNOME_ClockApplet_Factory --oaf-ior-fd=24
eforney   3808  0.0  0.0 341068 11760 ?        S    13:37   0:00 /usr/libexec/wnck-applet --oaf-activate-iid=OAFIID:GNOME_Wncklet_Factory --oaf-ior-fd=18
eforney   3814  0.0  0.1 269688 16204 ?        Ss   13:37   0:00 gnome-screensaver
eforney   3818  0.0  0.1 794040 14248 ?        Sl   13:37   0:00 /usr/libexec/e-calendar-factory
eforney   3826  0.0  0.0 142240  3040 ?        S    13:37   0:00 /usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
eforney   3868  0.0  0.0 135304  2292 ?        S    13:37   0:00 /usr/libexec/gvfsd-metadata
eforney   3870  0.0  0.0 135644  2384 ?        S    13:37   0:00 /usr/libexec/gvfsd-burn --spawner :1.7 /org/gtk/gvfs/exec_spaw/1
cdw1      3896  0.0  0.0 925108 12048 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
hadoop    4503  5.6  2.8 6202036 346628 ?      SNl  May02 454:04 /usr/lib/jvm/java/bin/java -Dproc_datanode -Xmx2000m -server -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote -Dhadoop.log.dir=/var/local/hadoop/logs -Dhadoop.log.file=hadoop-hadoop-datanode-ghc40.ghc.andrew.cmu.edu.log -Dhadoop.home.dir=/usr/local/hadoop-1.0.1/libexec/.. -Dhadoop.id.str=hadoop -Dhadoop.root.logger=INFO,DRFA -Dhadoop.security.logger=INFO,NullAppender -Djava.library.path=/usr/local/hadoop-1.0.1/libexec/../lib/native/Linux-amd64-64 -Dhadoop.policy.file=hadoop-policy.xml -classpath /usr/local/hadoop-1.0.1/libexec/../conf:/usr/lib/jvm/java/lib/tools.jar:/usr/local/hadoop-1.0.1/libexec/..:/usr/local/hadoop-1.0.1/libexec/../hadoop-core-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/asm-3.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjrt-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjtools-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-1.7.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-core-1.8.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-cli-1.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-codec-1.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-collections-3.2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-configuration-1.6.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-daemon-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-digester-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-el-1.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-httpclient-3.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-lang-2.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-1.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-api-1.0.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-math-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-net-1.4.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/core-3.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-capacity-scheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-fairscheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-thriftfs-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hsqldb-1.8.0.10.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-core-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-mapper-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-compiler-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-runtime-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jdeb-0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-core-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-json-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-server-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jets3t-0.6.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-util-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsch-0.1.42.jar:/usr/local/hadoop-1.0.1/libexec/../lib/junit-4.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/kfs-0.2.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/log4j-1.2.15.jar:/usr/local/hadoop-1.0.1/libexec/../lib/mockito-all-1.8.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/oro-2.0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/servlet-api-2.5-20081211.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-api-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-log4j12-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/xmlenc-0.52.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-api-2.1.jar org.apache.hadoop.hdfs.server.datanode.DataNode
rglenn    5019  0.0  0.1 859572 12280 ?        Sl   May06   0:00 /usr/libexec/e-calendar-factory
rglenn    6005  0.0  0.1 794036 14276 ?        Sl   May03   0:00 /usr/libexec/e-calendar-factory
root      7692  0.0  0.0      0     0 ?        S    13:59   0:00 [flush-afs]
cdw1      7940  0.0  0.1 925108 12264 ?        Sl   May03   0:00 /usr/libexec/e-calendar-factory
eforney   7991  2.7  1.4 995512 179236 ?       Sl   14:01   1:07 /opt/google/chrome/chrome       
eforney   7996  0.0  0.0 351980  7952 ?        S    14:01   0:01 /opt/google/chrome/chrome       
eforney   7997  0.0  0.0   6228   572 ?        S    14:01   0:00 /opt/google/chrome/chrome-sandbox /opt/google/chrome/chrome --type=zygote
eforney   7998  0.0  0.1 395468 23480 ?        S    14:01   0:00 /opt/google/chrome/chrome --type=zygote
eforney   8002  0.0  0.0 122808  3984 ?        S    14:01   0:00 /opt/google/chrome/nacl_helper_bootstrap /opt/google/chrome/nacl_helper --reserved_at_zero=0x0000000000000000 --r_debug=0x0000000000213000
eforney   8005  0.0  0.0 405712  7332 ?        S    14:01   0:00 /opt/google/chrome/chrome --type=zygote
rharwood  8023  0.0  0.0  63180  2796 ?        Sl   May05   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
eforney   8058  3.7  3.6 1467236 441064 ?      Sl   14:01   1:33 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.0.1681600393
eforney   8070  1.8  2.1 1307848 264620 ?      Sl   14:01   0:46 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.1.1727575297
eforney   8076  0.1  0.8 1079064 99556 ?       Sl   14:01   0:04 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.2.243247929
eforney   8082  0.0  0.7 1050960 91112 ?       Sl   14:01   0:01 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.3.1173085946
eforney   8089  0.0  0.2 990524 33884 ?        Sl   14:01   0:00 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --extension-process --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.4.1649060656
eforney   8097  0.0  0.2 992572 31992 ?        Sl   14:01   0:00 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --extension-process --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.5.735594979
eforney   8103  1.1  1.0 1083444 122508 ?      Sl   14:01   0:28 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --extension-process --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.6.1887828874
eforney   8109  0.0  0.2 989500 27036 ?        Sl   14:01   0:00 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --extension-process --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.7.2125078478
eforney   8115  0.0  0.2 989500 26008 ?        Sl   14:01   0:00 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --extension-process --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.8.111287457
eforney   8121  0.0  0.3 992756 38320 ?        Sl   14:01   0:00 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --extension-process --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.9.909051560
eforney   8127  0.0  0.2 989500 25884 ?        Sl   14:01   0:00 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --extension-process --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.10.58631811
eforney   8249  0.7  0.7 610336 87804 ?        Sl   14:01   0:18 /opt/google/chrome/chrome --type=gpu-process --channel=7991.11.2049859080 --supports-dual-gpus=false --gpu-vendor-id=0x10de --gpu-device-id=0x06fd --gpu-driver-vendor=NVIDIA --gpu-driver-version=331.20
eforney   8411  0.0  0.1 1127632 22488 ?       Sl   14:01   0:00 /opt/google/chrome/chrome --type=ppapi --channel=7991.16.1350639286 --lang=en-US
rharwood  8426  0.0  0.1 859576 14304 ?        Sl   May05   0:00 /usr/libexec/e-calendar-factory
eforney   8533  0.0  0.0 294380  3204 ?        Sl   14:02   0:00 /usr/lib64/libreoffice/program/oosplash --calc /afs/andrew.cmu.edu/usr15/eforney/Downloads/20140505Codebookv6.xlsx
eforney   8572  0.5  1.2 1187452 149260 ?      Sl   14:02   0:13 /usr/lib64/libreoffice/program/soffice.bin --calc /afs/andrew.cmu.edu/usr15/eforney/Downloads/20140505Codebookv6.xlsx --splash-pipe=6
root      9804  0.0  0.0 103268  4692 ?        Ss   May05   0:00 sshd: rglenn [priv]
rglenn    9825  0.0  0.0 103404  2196 ?        S    May05   0:01 sshd: rglenn@pts/2
rglenn    9828  0.0  0.0 111012  1908 pts/2    Ss+  May05   0:00 -csh
eforney  10472 15.2  0.4 1017832 58984 ?       Sl   14:16   4:00 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/SpdyCwnd/cwnd16/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.22.2110457935
eforney  10640  3.4  1.2 1228480 156256 ?      Sl   14:17   0:51 /opt/google/chrome/chrome --type=renderer --lang=en-US --force-fieldtrials=ForceCompositingMode/disable/OmniboxHQPReplaceHUPProhibitTrumpingInlineableResult/Standard/OmniboxSearchSuggestTrialStarted2013Q1/17/OneClickSignIn/Standard/Prerender/PrerenderEnabled/PrerenderFromOmnibox/OmniboxPrerenderEnabled/SpdyCwnd/cwnd16/Test0PercentDefault/group_01/UMA-Dynamic-Binary-Uniformity-Trial/default/UMA-Session-Randomized-Uniformity-Trial-5-Percent/group_06/UMA-Uniformity-Trial-1-Percent/group_02/UMA-Uniformity-Trial-10-Percent/group_05/UMA-Uniformity-Trial-20-Percent/group_02/UMA-Uniformity-Trial-5-Percent/group_18/UMA-Uniformity-Trial-50-Percent/default/ --renderer-print-preview --disable-accelerated-2d-canvas --disable-accelerated-video-decode --channel=7991.24.815006468
shuaihan 12539  0.0  0.0   9196  1244 pts/3    S+   14:33   0:00 sh c.sh
shuaihan 12540  0.0  0.0  14388  1652 pts/3    S+   14:33   0:00 Render -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene16_21 -rd /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene16_21/images -s 110 -e 120 -b 1 -pad 4 findingTheHead_scene16.mb
shuaihan 12541  0.0  0.0  13572  1180 pts/3    S+   14:33   0:00 /bin/csh -f /usr/autodesk/maya2014-x64/bin/maya -batch -file findingTheHead_scene16.mb -script /tmp/ASTMPn5lNKG.mel -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene16_21
shuaihan 12561  301 11.5 4561988 1403172 pts/3 Sl+  14:33  28:06 /usr/autodesk/maya2014-x64/bin/maya.bin -batch -file findingTheHead_scene16.mb -script /tmp/ASTMPn5lNKG.mel -proj /afs/cs.cmu.edu/academic/class/15465-s14/final_presentation/midterm/scene16_21
root     14340  0.0  0.0 100904   592 ?        S    14:42   0:00 sleep 60
root     14641  0.0  0.0 101176  4648 ?        Ss   14:42   0:00 sshd: tdecker [priv]
tdecker  14666  0.0  0.0 101176  2100 ?        S    14:42   0:00 sshd: tdecker@notty
tdecker  14667  4.0  0.0 110764  1436 ?        Ss   14:42   0:00 csh -c sh getData.sh
tdecker  14684  0.0  0.0 106060  1328 ?        S    14:42   0:00 sh getData.sh
tdecker  14689  1.0  0.0 108436  1128 ?        R    14:42   0:00 ps aux
rglenn   17145  0.0  0.0  63180  2728 ?        Sl   May02   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
rglenn   17695  0.0  0.0 728500 11564 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
rglenn   18027  0.0  0.0  25148  1768 ?        Ss   May02   0:06 SCREEN
rglenn   18034  0.0  0.0  14608  2240 pts/1    Ss   May02   0:00 -bin/csh
rglenn   18127  0.0  0.0  75140  8360 pts/1    S+   May02   0:39 irssi -n rglenn -c irc.freenode.net
jdharris 23206  0.0  0.1 794040 13996 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
cdw1     24790  0.0  0.1 925108 12256 ?        Sl   May03   0:00 /usr/libexec/e-calendar-factory
mjsulliv 26324  0.0  0.0 121548  1344 ?        Ss   May06   0:00 SCREEN
mjsulliv 26325  0.0  0.0 106640  1896 pts/4    Ss+  May06   0:00 /bin/bash
okahn    27618  0.0  0.0  63180  2796 ?        Sl   May04   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
eforney  28150  0.0  0.1 859576 12244 ?        Sl   12:53   0:00 /usr/libexec/e-calendar-factory
rglenn   30718  0.0  0.1 859572 14316 ?        Sl   May03   0:00 /usr/libexec/e-calendar-factory
rvalle   32358  0.0  0.1 859748 13040 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
